Year,Measure,Sub-Measure,Sub-Measure,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,Units
2011,Economic Impact,Indirect Expenditure,Indirect Expenditure,4346.705279,5688.406091,7118.906843,13383.42206,14280.72129,13948.10743,16686.93714,18508.02805,14936.44426,10337.9513,6218.279344,4970.685254,130424.5943,£000s
2011,Economic Impact,Direct Revenue,Direct Revenue,10908.71665,14148.86147,17707.88134,32770.94373,35303.71378,34483.60367,40771.46599,45392.81606,36671.58312,25428.08626,15489.69749,12442.5788,321519.9484,£000s
2011,Economic Impact,VAT,VAT,2181.743331,2829.772295,3541.576269,6554.188745,7060.742756,6896.720734,8154.293198,9078.563213,7334.316625,5085.617253,3097.939498,2488.515761,64303.98968,£000s
2011,Economic Impact,Serviced Accommodation,Serviced Accommodation,5541.720626,6959.04144,8434.195199,10436.82798,11104.1289,11186.63014,13136.30313,14484.72102,10480.16876,10626.71769,7402.658453,6333.789039,116126.9024,£000s
2011,Economic Impact,Non-Serviced Accommodation,Non-Serviced Accommodation,3258.192362,4609.575061,6186.237131,11152.04862,18593.67626,19125.10793,20411.81352,23896.13403,17999.92296,9393.458045,5353.868811,3769.623909,143749.6586,£000s
2011,Economic Impact,SFR,SFR,865.8209928,279.0501987,336.6864608,711.0146562,500.902304,397.0446269,584.6402261,605.9572813,353.8991003,336.8180257,262.7420718,726.108977,5960.684922,£000s
2011,Economic Impact,Day Visitor,Day Visitor,7771.431282,10819.37316,13411.24567,30408.66328,26446.47037,24619.64913,31479.93945,33992.59499,30108.35319,20494.66106,11786.647,9072.257894,250411.2865,£000s
2011,Economic Impact,Accommodation,Accommodation,2696.912829,3495.761653,4261.861663,5586.902882,6389.374244,6465.877631,9283.814026,10235.33933,6135.497273,5548.505385,3701.868699,3091.652051,66893.36766,£000s
2011,Economic Impact,Food & Drink,Food & Drink,2667.156258,3425.329358,4318.881024,8452.680685,9078.963939,8847.193998,9854.772982,10998.41536,9516.892749,6345.179011,3784.591714,3031.233743,80321.29082,£000s
2011,Economic Impact,Recreation,Recreation,992.4053957,1289.744995,1636.931886,3321.408037,3684.04137,3586.225142,3943.399532,4439.565401,3855.949208,2424.285747,1437.991145,1128.972598,31740.92046,£000s
2011,Economic Impact,Shopping,Shopping,3177.218333,4170.786756,5243.861162,10878.8447,11088.22322,10647.86838,12288.28027,13630.60711,11882.79148,7789.741664,4590.141422,3631.752573,99020.11707,£000s
2011,Economic Impact,Transport,Transport,1375.023837,1767.238711,2246.34561,4531.107423,5063.111003,4936.43852,5401.199178,6088.888867,5280.452419,3320.374456,1975.10451,1558.967838,43544.25237,£000s
2011,Economic Impact,Direct Expenditure,Direct Expenditure,13090.45998,16978.63377,21249.45761,39325.13247,42364.45653,41380.32441,48925.75919,54471.37928,44005.89975,30513.70352,18587.63699,14931.09456,385823.9381,£000s
2011,Population,Total,Total,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,Persons
2011,Employment,Serviced Accommodation,Serviced Accommodation,2188.70969,2271.421618,2371.395778,2535.945743,2566.565926,2568.655208,2608.295343,2700.81913,2512.47504,2517.804354,2309.555263,2241.573882,2449.434748,FTEs
